Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Temp_SD,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbent,Sorbent_val,Sorbent_SD,Sorbent_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units
d01,d01_f5-8i,9,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.010368910898127394,0.0005,mol/L,N(+5),0.009489327481493236,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.562918025452946,0.1,U(+6),9.760223056112228e-05,5e-06,mol/L,7.754869952019055e-05,5e-06,mol/L,2.95e-05,5e-06,mol/L,NA,NA,NA,88.30855850439121,10.0,g/L,0.31813504926182123,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
dw14,dw14_f3d,1,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01014266929496335,0.0005,mol/L,N(+5),0.010347859360863798,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.026829934140316,0.1,U(+6),9.960934440586441e-07,5e-08,mol/L,8.829511557813668e-07,5e-08,mol/L,7.33e-08,5e-08,mol/L,NA,NA,NA,121.59910834414356,10.0,g/L,0.02189180792630445,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,2,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.010268977942497717,0.0005,mol/L,N(+5),0.009846153340012256,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.551436774241115,0.1,U(+6),8.727383915062133e-07,5e-08,mol/L,8.647798041665459e-07,5e-08,mol/L,7.32e-08,5e-08,mol/L,NA,NA,NA,89.71746843193016,10.0,g/L,0.06707411067906818,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,3,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009530242026612757,0.0005,mol/L,N(+5),0.009486530632556948,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8333640472187507,0.1,U(+6),9.91577906648767e-07,5e-08,mol/L,9.357794706812092e-07,5e-08,mol/L,8.49e-08,5e-08,mol/L,NA,NA,NA,103.73366896596367,10.0,g/L,0.027868368590570923,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,4,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01012882491832684,0.0005,mol/L,N(+5),0.01090362838708945,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5509313432053125,0.1,U(+6),1.0562534271486527e-06,5e-08,mol/L,7.824011253415377e-07,5e-08,mol/L,1.68e-07,5e-08,mol/L,NA,NA,NA,94.56501234776519,10.0,g/L,0.03423671300762474,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,5,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009290243661246441,0.0005,mol/L,N(+5),0.010100158850480125,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.863134094833531,0.1,U(+6),1.0492183465164217e-06,5e-08,mol/L,6.993271821837456e-07,5e-08,mol/L,2.63e-07,5e-08,mol/L,NA,NA,NA,89.46979343622053,10.0,g/L,0.018922406915882282,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,6,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009996328754625064,0.0005,mol/L,N(+5),0.009948665403195863,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.963207354080399,0.1,U(+6),9.045751161799275e-07,5e-08,mol/L,4.82022127242998e-07,5e-08,mol/L,3.9e-07,5e-08,mol/L,NA,NA,NA,104.35177160110848,10.0,g/L,0.04650560161145119,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,7,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.010022644290112636,0.0005,mol/L,N(+5),0.010165006324984892,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.379024313510333,0.1,U(+6),1.005670627755156e-06,5e-08,mol/L,4.2564714156485266e-07,5e-08,mol/L,5.69e-07,5e-08,mol/L,NA,NA,NA,99.22723790470587,10.0,g/L,0.009465994606455912,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,8,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.00937104868462298,0.0005,mol/L,N(+5),0.010565132911556708,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.719563055807492,0.1,U(+6),9.382761851745915e-07,5e-08,mol/L,1.642202587088408e-07,5e-08,mol/L,8.04e-07,5e-08,mol/L,NA,NA,NA,93.5353464756413,10.0,g/L,0.027253117499475808,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,9,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009958331663004687,0.0005,mol/L,N(+5),0.01097736743051982,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.140954031626624,0.1,U(+6),9.820087082489984e-07,5e-08,mol/L,1.0960178298426435e-07,5e-08,mol/L,9.04e-07,5e-08,mol/L,NA,NA,NA,88.6343621965145,10.0,g/L,0.04979249964115818,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,10,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.010094439461115583,0.0005,mol/L,N(+5),0.01016980946701801,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.931253773136656,0.1,U(+6),1.019488022825705e-06,5e-08,mol/L,1.301318168603937e-07,5e-08,mol/L,9.28e-07,5e-08,mol/L,NA,NA,NA,108.85887317062154,10.0,g/L,0.03079737068131941,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,11,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.008993129021286165,0.0005,mol/L,N(+5),0.010069647566489785,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.765678696035665,0.1,U(+6),9.74485929760195e-07,5e-08,mol/L,7.030231798622795e-08,5e-08,mol/L,9.14e-07,5e-08,mol/L,NA,NA,NA,92.88326643425108,10.0,g/L,0.03402448286893759,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,12,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009603912619206373,0.0005,mol/L,N(+5),0.009873903144472708,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.509318279588019,0.1,U(+6),8.963015048296203e-07,5e-08,mol/L,9.573780123777226e-08,5e-08,mol/L,8.31e-07,5e-08,mol/L,NA,NA,NA,113.67145746926124,10.0,g/L,0.03485485991740867,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,13,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009976764928237722,0.0005,mol/L,N(+5),0.009488763408758389,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06078523072023,0.1,U(+6),9.136681580531472e-07,5e-08,mol/L,6.423050472477662e-07,5e-08,mol/L,3.46e-07,5e-08,mol/L,NA,NA,NA,105.88210017142123,10.0,g/L,0.011359406946943255,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
dw14,dw14_f3d,14,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.009239030164321321,0.0005,mol/L,N(+5),0.009573651674579142,0.0005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.529673529152243,0.1,U(+6),1.0482087246706462e-06,5e-08,mol/L,1.0410841427141298e-06,5e-08,mol/L,1.57e-08,5e-08,mol/L,NA,NA,NA,109.36271719894062,10.0,g/L,0.023144267754036305,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98e-05,bar
fdz06,fdz06_f3a,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.004913718342413343,0.00025,mol/L,N(+5),0.005380826570446046,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.745282869837842,0.1,U(+6),9.44200907584657e-07,5e-08,mol/L,1.0090782108473247e-06,5e-08,mol/L,5.3e-08,5e-08,mol/L,NA,NA,NA,26.246284533966545,2.5,g/L,0.32232135571424897,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005315451730894484,0.00025,mol/L,N(+5),0.004794172878669749,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58870146498192,0.1,U(+6),9.478123478465375e-07,5e-08,mol/L,8.55312874251225e-07,5e-08,mol/L,1.96e-07,5e-08,mol/L,NA,NA,NA,21.754149078203454,2.5,g/L,0.28564490071995574,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.0045716656429130404,0.00025,mol/L,N(+5),0.004926986974408853,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303068840552248,0.1,U(+6),9.511049511829659e-07,5e-08,mol/L,5.9582058631883e-07,5e-08,mol/L,5e-07,5e-08,mol/L,NA,NA,NA,25.434863077608615,2.5,g/L,0.293090050321285,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.0053363637891133036,0.00025,mol/L,N(+5),0.004827393319706435,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.916154824372913,0.1,U(+6),1.1247875016503459e-06,5e-08,mol/L,4.052499202610224e-07,5e-08,mol/L,6.08e-07,5e-08,mol/L,NA,NA,NA,21.193438959380227,2.5,g/L,0.24806507824772492,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,5,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005199385219934238,0.00025,mol/L,N(+5),0.005392504991206755,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.816315345075839,0.1,U(+6),9.78242859019225e-07,5e-08,mol/L,2.465673020251468e-07,5e-08,mol/L,7.05e-07,5e-08,mol/L,NA,NA,NA,22.415972948481752,2.5,g/L,0.31792317484552235,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,6,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.004943843413918567,0.00025,mol/L,N(+5),0.004504965128053777,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.558126391350675,0.1,U(+6),1.031822978076975e-06,5e-08,mol/L,2.2817162744394057e-07,5e-08,mol/L,8.11e-07,5e-08,mol/L,NA,NA,NA,26.242707701600015,2.5,g/L,0.3780309436857301,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,7,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.0049312513314259485,0.00025,mol/L,N(+5),0.005288666308784101,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.546368520560215,0.1,U(+6),9.802906228662164e-07,5e-08,mol/L,5.12571021363221e-08,5e-08,mol/L,8.37e-07,5e-08,mol/L,NA,NA,NA,25.279343652469482,2.5,g/L,0.2955785031500212,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,8,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005075502196377646,0.00025,mol/L,N(+5),0.004977464238220956,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.329270655854648,0.1,U(+6),9.819764016421184e-07,5e-08,mol/L,5.1723065577167896e-08,5e-08,mol/L,8.83e-07,5e-08,mol/L,NA,NA,NA,24.791594720665817,2.5,g/L,0.2865690656121601,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3a,9,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005587898124183397,0.00025,mol/L,N(+5),0.005317154129662076,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.013741688530474,0.1,U(+6),1.0145987719919743e-06,5e-08,mol/L,2.606543207742791e-08,5e-08,mol/L,8.99e-07,5e-08,mol/L,NA,NA,NA,26.82528789388398,2.5,g/L,0.37288822254342296,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3b,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.03455739464645456,0.0016,mol/L,N(+5),0.030127825504308998,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.917264038347555,0.1,U(+6),1.0037382101460953e-06,5e-08,mol/L,2.329754383279039e-07,5e-08,mol/L,7.72e-07,5e-08,mol/L,NA,NA,NA,26.265229807075322,2.5,g/L,0.3507637254089138,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3b,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.03309991293687483,0.0016,mol/L,N(+5),0.034070783835641646,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.455883964980441,0.1,U(+6),1.0040367335392898e-06,5e-08,mol/L,1.3318324829089034e-07,5e-08,mol/L,8.52e-07,5e-08,mol/L,NA,NA,NA,30.158924994979404,2.5,g/L,0.292298607860998,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3b,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.03168034285133821,0.0016,mol/L,N(+5),0.033672188669299385,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31994855576455,0.1,U(+6),9.353723899191814e-07,5e-08,mol/L,1.3124035641299317e-07,5e-08,mol/L,8.81e-07,5e-08,mol/L,NA,NA,NA,27.57270401078003,2.5,g/L,0.3398273818175703,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3b,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.030449832740775066,0.0016,mol/L,N(+5),0.031059861213962554,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.071443481012766,0.1,U(+6),1.0327957192778926e-06,5e-08,mol/L,2.8015421335842643e-08,5e-08,mol/L,9.12e-07,5e-08,mol/L,NA,NA,NA,23.90889290674575,2.5,g/L,0.2761421091763136,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3c,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.03234533253085549,0.0016,mol/L,N(+5),0.032091801876657264,0.0016,mol/L,Si(+4),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.738998813819422,0.1,U(+6),9.442414682211042e-07,5e-08,mol/L,3.0799132090269605e-07,5e-08,mol/L,7.26e-07,5e-08,mol/L,NA,NA,NA,29.36885418130724,2.5,g/L,0.3480765851725983,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3c,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.03195237206713809,0.0016,mol/L,N(+5),0.03138835429560039,0.0016,mol/L,Si(+4),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.722661540909113,0.1,U(+6),9.929909294950532e-07,5e-08,mol/L,8.027161069254657e-08,5e-08,mol/L,8.34e-07,5e-08,mol/L,NA,NA,NA,26.04614755131027,2.5,g/L,0.35307691325282275,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3c,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.03121312164959565,0.0016,mol/L,N(+5),0.029619842418581954,0.0016,mol/L,Si(+4),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.121663222735887,0.1,U(+6),9.960096781182492e-07,5e-08,mol/L,7.532240379164551e-08,5e-08,mol/L,8.78e-07,5e-08,mol/L,NA,NA,NA,19.950933271184258,2.5,g/L,0.33364017203999885,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3c,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032239479453296103,0.0016,mol/L,N(+5),0.0324305983421291,0.0016,mol/L,Si(+4),0.0001,5e-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.40867553797237,0.1,U(+6),9.342789572381488e-07,5e-08,mol/L,8.709001592192615e-08,5e-08,mol/L,8.94e-07,5e-08,mol/L,NA,NA,NA,30.040324518285537,2.5,g/L,0.2764242026797072,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3d,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.001783268242603588,8.9e-05,mol/L,N(+5),0.003800359388266485,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.94709522747101,0.1,U(+6),9.874262304751348e-07,5e-08,mol/L,8.577717942126194e-07,5e-08,mol/L,1.46e-07,5e-08,mol/L,NA,NA,NA,18.510891357131296,2.5,g/L,0.2845358169604459,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3d,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.001752552940935206,8.9e-05,mol/L,N(+5),0.003449930593354479,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.713408701708648,0.1,U(+6),1.0821158469534087e-06,5e-08,mol/L,6.204267363501572e-07,5e-08,mol/L,4.2e-07,5e-08,mol/L,NA,NA,NA,25.514069411179253,2.5,g/L,0.31132398586668003,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3d,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.0017611433329269878,8.9e-05,mol/L,N(+5),0.0035536862474173448,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.470875465003666,0.1,U(+6),9.722111187487185e-07,5e-08,mol/L,2.2032279836118707e-07,5e-08,mol/L,7.4e-07,5e-08,mol/L,NA,NA,NA,24.329716212655015,2.5,g/L,0.31628722586867225,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3d,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.001874713184404353,8.9e-05,mol/L,N(+5),0.003648147553925606,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.440681331940516,0.1,U(+6),9.837167538958363e-07,5e-08,mol/L,2.750471790665756e-07,5e-08,mol/L,8.55e-07,5e-08,mol/L,NA,NA,NA,30.390375030832796,2.5,g/L,0.3028122795607228,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3d,5,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.0016895759251116121,8.9e-05,mol/L,N(+5),0.003298353503835005,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.233280435175613,0.1,U(+6),1.0036970735554777e-06,5e-08,mol/L,1.1792986352612732e-07,5e-08,mol/L,8.88e-07,5e-08,mol/L,NA,NA,NA,27.072515667820014,2.5,g/L,0.37193518679978,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
fdz06,fdz06_f3d,6,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.001783993947864222,8.9e-05,mol/L,N(+5),0.0039034295913687477,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.213071009583586,0.1,U(+6),9.861056806831946e-07,5e-08,mol/L,1.5944159788277827e-07,5e-08,mol/L,8.73e-07,5e-08,mol/L,NA,NA,NA,28.731979057396902,2.5,g/L,0.357863334234613,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.3e-05,bar
