Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Temp_SD,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbent,Sorbent_val,Sorbent_SD,Sorbent_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units
d01,d01_f5-8i,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6984,0.1,U(+6),1.00E-04,5.00E-06,mol/L,8.64E-05,5.00E-06,mol/L,1.36E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
d01,d01_f5-8i,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1691,0.1,U(+6),1.00E-04,5.00E-06,mol/L,7.74E-05,5.00E-06,mol/L,2.26E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
d01,d01_f5-8i,5,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4879,0.1,U(+6),1.00E-04,5.00E-06,mol/L,7.87E-05,5.00E-06,mol/L,2.13E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
d01,d01_f5-8i,6,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7317,0.1,U(+6),1.00E-04,5.00E-06,mol/L,7.70E-05,5.00E-06,mol/L,2.30E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
d01,d01_f5-8i,7,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8923,0.1,U(+6),1.00E-04,5.00E-06,mol/L,6.79E-05,5.00E-06,mol/L,3.21E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
d01,d01_f5-8i,8,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0475,0.1,U(+6),1.00E-04,5.00E-06,mol/L,6.73E-05,5.00E-06,mol/L,3.27E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
d01,d01_f5-8i,9,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4414,0.1,U(+6),1.00E-04,5.00E-06,mol/L,7.05E-05,5.00E-06,mol/L,2.95E-05,5.00E-06,mol/L,NA,NA,NA,100,10,g/L,0.33,0.03,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71E-05,bar
dw14,dw14_f3d,1,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0707,0.1,U(+6),1.00E-06,5.00E-08,mol/L,9.27E-07,5.00E-08,mol/L,7.33E-08,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,2,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4718,0.1,U(+6),1.00E-06,5.00E-08,mol/L,9.27E-07,5.00E-08,mol/L,7.32E-08,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,3,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.025,0.1,U(+6),1.00E-06,5.00E-08,mol/L,9.15E-07,5.00E-08,mol/L,8.49E-08,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,4,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4195,0.1,U(+6),1.00E-06,5.00E-08,mol/L,8.32E-07,5.00E-08,mol/L,1.68E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,5,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7033,0.1,U(+6),1.00E-06,5.00E-08,mol/L,7.37E-07,5.00E-08,mol/L,2.63E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,6,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9665,0.1,U(+6),1.00E-06,5.00E-08,mol/L,6.10E-07,5.00E-08,mol/L,3.90E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,7,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2713,0.1,U(+6),1.00E-06,5.00E-08,mol/L,4.31E-07,5.00E-08,mol/L,5.69E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,8,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.694,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.96E-07,5.00E-08,mol/L,8.04E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,9,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0885,0.1,U(+6),1.00E-06,5.00E-08,mol/L,9.57E-08,5.00E-08,mol/L,9.04E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,10,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8976,0.1,U(+6),1.00E-06,5.00E-08,mol/L,7.22E-08,5.00E-08,mol/L,9.28E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,11,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0013,0.1,U(+6),1.00E-06,5.00E-08,mol/L,8.55E-08,5.00E-08,mol/L,9.14E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,12,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5196,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.69E-07,5.00E-08,mol/L,8.31E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,13,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0227,0.1,U(+6),1.00E-06,5.00E-08,mol/L,6.54E-07,5.00E-08,mol/L,3.46E-07,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
dw14,dw14_f3d,14,quartz,SiO2,"Unimin Corp New Canaan, CT",NA,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.01,5.00E-04,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4711,0.1,U(+6),1.00E-06,5.00E-08,mol/L,9.84E-07,5.00E-08,mol/L,1.57E-08,5.00E-08,mol/L,NA,NA,NA,100,10,g/L,0.036,0.02,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003975,3.98E-05,bar
fdz06,fdz06_f3a,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6907,0.1,U(+6),1.00E-06,5.00E-08,mol/L,9.47E-07,5.00E-08,mol/L,5.30E-08,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.1,U(+6),1.00E-06,5.00E-08,mol/L,8.04E-07,5.00E-08,mol/L,1.96E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.132,0.1,U(+6),1.00E-06,5.00E-08,mol/L,5.00E-07,5.00E-08,mol/L,5.00E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9411,0.1,U(+6),1.00E-06,5.00E-08,mol/L,3.92E-07,5.00E-08,mol/L,6.08E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,5,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8614,0.1,U(+6),1.00E-06,5.00E-08,mol/L,2.95E-07,5.00E-08,mol/L,7.05E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,6,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.729,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.89E-07,5.00E-08,mol/L,8.11E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,7,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4228,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.63E-07,5.00E-08,mol/L,8.37E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,8,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.17E-07,5.00E-08,mol/L,8.83E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3a,9,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.005,0.00025,mol/L,N(+5),0.005,0.00025,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0778,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.01E-07,5.00E-08,mol/L,8.99E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3b,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8615,0.1,U(+6),1.00E-06,5.00E-08,mol/L,2.28E-07,5.00E-08,mol/L,7.72E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3b,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5087,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.48E-07,5.00E-08,mol/L,8.52E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3b,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2864,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.19E-07,5.00E-08,mol/L,8.81E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3b,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0544,0.1,U(+6),1.00E-06,5.00E-08,mol/L,8.77E-08,5.00E-08,mol/L,9.12E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3c,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,Si(+4),1.00E-04,5.00E-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7873,0.1,U(+6),1.00E-06,5.00E-08,mol/L,2.74E-07,5.00E-08,mol/L,7.26E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3c,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,Si(+4),1.00E-04,5.00E-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5436,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.66E-07,5.00E-08,mol/L,8.34E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3c,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,Si(+4),1.00E-04,5.00E-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2689,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.22E-07,5.00E-08,mol/L,8.78E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3c,4,quartz,SiO2,Min-U-Sil 30,NA,NA,Na(+1),0.032,0.0016,mol/L,N(+5),0.032,0.0016,mol/L,Si(+4),1.00E-04,5.00E-06,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2026,0.1,U(+6),1.00E-06,5.00E-08,mol/L,1.06E-07,5.00E-08,mol/L,8.94E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3d,1,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.00178,8.90E-05,mol/L,N(+5),0.00356,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.948,0.1,U(+6),1.00E-06,5.00E-08,mol/L,8.54E-07,5.00E-08,mol/L,1.46E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3d,2,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.00178,8.90E-05,mol/L,N(+5),0.00356,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7184,0.1,U(+6),1.00E-06,5.00E-08,mol/L,5.80E-07,5.00E-08,mol/L,4.20E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
fdz06,fdz06_f3d,3,quartz,SiO2,Min-U-Sil 30,NA,NA,Ca(+2),0.00178,8.90E-05,mol/L,N(+5),0.00356,0.000178,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5026,0.1,U(+6),1.00E-06,5.00E-08,mol/L,2.60E-07,5.00E-08,mol/L,7.40E-07,5.00E-08,mol/L,NA,NA,NA,25,2.5,g/L,0.32,0.032,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.00043,4.30E-05,bar
